broken_year,industry,location,funded_status,survival_time,cause_of_failure,dataid
2018,Tool,Sichuan,Pre-A Round,1521,no market need,489
2018,Tool,Sichuan,No Funding,1644,no business model,490
2018,Tool,Shanghai,Angel Round,1521,legal challenges,491
2018,Tool,Beijing,Pre-A Round,1644,no market need,492
2018,Tool,Overseas,Angel Round,1735,pivot gone bad,493
2018,Tool,Fujian,Angel Round,1065,no market need,494
2017,Tool,Beijing,Angel Round,2160,no business model,495
2017,Tool,Shandong,No Funding,1825,legal challenges,496
2017,Tool,Beijing,No Funding,2100,pivot gone bad,497
2017,Tool,Sichuan,No Funding,1705,no investor interest,498
2017,Tool,Beijing,Angel Round,2191,no market need,499
2017,Tool,Shanghai,No Funding,1582,no market need,500
2017,Tool,Beijing,Angel Round,2191,no business model,501
2017,Tool,Guangdong,Angel Round,1644,no market need,502
2017,Tool,Sichuan,Angel Round,1917,lose focus,503
2017,Tool,Sichuan,No Funding,2070,no investor interest,504
2017,Tool,Liaoning,No Funding,1825,lose focus,505
2017,Tool,Guangdong,No Funding,1917,pivot gone bad,506
2017,Tool,Beijing,Strategic,2191,no market need,507
2017,Tool,Jiangsu,No Funding,1194,no business model,508
2017,Tool,Shanghai,No Funding,1241,no business model,509
2017,Tool,Beijing,No Funding,1402,no business model,510
2016,Tool,Shanghai,Angel Round,2040,no market need,511
2016,Tool,Shanghai,No Funding,2191,no investor interest,512
2016,Tool,Zhejiang,No Funding,2101,lose focus,513
2016,Tool,Hong Kong,Series A,2191,no market need,514
2016,Tool,Shanghai,Angel Round,1948,pivot gone bad,515
2016,Tool,Guangdong,No Funding,1857,pivot gone bad,516
2016,Tool,Beijing,Angel Round,1857,ran out of cash,517
2016,Tool,Beijing,Angel Round,2071,no market need,518
2016,Tool,Beijing,Angel Round,1918,no investor interest,519
2016,Tool,Beijing,Angel Round,740,no business model,520
2016,Tool,Beijing,No Funding,915,no business model,521
2016,Tool,Shanghai,Angel Round,740,no market need,522
2016,Tool,Beijing,No Funding,794,get outcompeted,523
2016,Tool,Zhejiang,No Funding,1310,no business model,524
2016,Tool,Zhejiang,No Funding,1310,no business model,525
2016,Tool,Beijing,No Funding,884,no market need,526
2016,Tool,Beijing,No Funding,1728,no business model,527
2016,Tool,Beijing,Series A,1067,no business model,528
2016,Tool,Beijing,Angel Round,1466,no business model,529
2015,Tool,Beijing,Series C,2039,lose focus,530
2015,Tool,Beijing,Series C,2039,lose focus,531
2015,Tool,Beijing,Acquired,2524,pivot gone bad,532
2015,Tool,Shanghai,No Funding,2190,get outcompeted,533
2015,Tool,Beijing,No Funding,1009,no business model,534
2015,Tool,Zhejiang,No Funding,1034,no business model,535
2015,Tool,Beijing,No Funding,2368,no business model,536
2015,Tool,Shanghai,No Funding,5687,no business model,537
2015,Tool,Shanghai,Angel Round,878,no market need,538
2015,Tool,Guangdong,No Funding,725,no business model,539
2015,Tool,Zhejiang,No Funding,6204,no business model,540
2015,Tool,Beijing,No Funding,1029,no business model,541
2015,Tool,Beijing,No Funding,1242,product mistimed,542
2015,Tool,Zhejiang,No Funding,1576,no business model,543
2014,Tool,Beijing,No Funding,1465,no business model,544
2013,Tool,Beijing,No Funding,1029,no business model,545
2013,Tool,Shanghai,Public,4954,no business model,546
2019,Local Business,Guangdong,Series A+,1603,burn out,547
2019,Local Business,Zhejiang,Seed Round,1126,no business model,548
2019,Local Business,Shanghai,Series A,1522,no market need,549
2019,Local Business,Beijing,Angel Round,1278,ran out of cash,550
2019,Local Business,Beijing,Series A,822,poor product,551
2019,Local Business,Fujian,Angel Round,1461,no market need,552
2019,Local Business,Shanghai,Angel Round,1581,no market need,553
2019,Local Business,Beijing,Seed Round,1216,no investor interest,554
2019,Local Business,Beijing,Angel Round,912,get outcompeted,555
2019,Local Business,Sichuan,No Funding,1369,no market need,556
2019,Local Business,Zhejiang,Seed Round,912,no market need,557
2019,Local Business,Beijing,Angel Round,1522,product mistimed,558
2019,Local Business,Overseas,Series A,1612,burn out,559
2019,Local Business,Guangdong,Strategic,637,founder,560
2019,Local Business,Beijing,Series B,1798,team/investors,561
2018,Local Business,Guangdong,Angel Round,1825,no business model,562
2018,Local Business,Overseas,Pre-A Round,1521,no market need,563
2018,Local Business,Beijing,Pre-A Round,1491,lose focus,564
2018,Local Business,Guangdong,Series A,1644,pivot gone bad,565
2018,Local Business,Jiangsu,No Funding,1735,get outcompeted,566
2018,Local Business,Beijing,Acquired,1491,product mistimed,567
2018,Local Business,Shanghai,Angel Round,1674,no market need,568
2018,Local Business,Shanghai,Angel Round,1521,product mistimed,569
2018,Local Business,Guangdong,No Funding,1644,pricing/cost issue,570
2018,Local Business,Beijing,Angel Round,1521,pivot gone bad,571
2018,Local Business,Beijing,Angel Round,1674,no business model,572
2018,Local Business,Beijing,Angel Round,1644,product mistimed,573
2018,Local Business,Beijing,Series A,1766,burn out,574
2018,Local Business,Guangdong,Angel Round,1766,no market need,575
2018,Local Business,Zhejiang,Angel Round,1491,no market need,576
2018,Local Business,Zhejiang,Angel Round,1613,no business model,577
2018,Local Business,Shanghai,Series C,1491,no market need,578
2018,Local Business,Zhejiang,Angel Round,1491,get outcompeted,579
2018,Local Business,Beijing,Pre-A Round,944,get outcompeted,580
2018,Local Business,Beijing,Angel Round,779,get outcompeted,581
2018,Local Business,Beijing,Series A,1189,get outcompeted,582
2018,Local Business,Beijing,Series A,627,get outcompeted,583
2018,Local Business,Beijing,Angel Round,153,pricing/cost issue,584
2018,Local Business,Guangdong,Angel Round,1006,no business model,585
2017,Local Business,Overseas,Series B,2131,get outcompeted,586
2017,Local Business,Shanghai,No Funding,1825,lose focus,587
2017,Local Business,Beijing,No Funding,2100,get outcompeted,588
2017,Local Business,Beijing,Series A,1825,founder,589
2017,Local Business,Guangdong,Angel Round,1947,pivot gone bad,590
2017,Local Business,Liaoning,No Funding,2131,pivot gone bad,591
2017,Local Business,Shanghai,Pre-A Round,1582,pricing/cost issue,592
2017,Local Business,Beijing,Angel Round,1552,ran out of cash,593
2017,Local Business,Beijing,Angel Round,1521,no market need,594
2017,Local Business,Zhejiang,Angel Round,2191,get outcompeted,595
2017,Local Business,Beijing,Angel Round,1552,no market need,596
2017,Local Business,Guangdong,Angel Round,1521,get outcompeted,597
2017,Local Business,Beijing,Angel Round,1644,no business model,598
2017,Local Business,Shanghai,Angel Round,1582,poor marketing,599
2017,Local Business,Beijing,No Funding,2222,no business model,600
2017,Local Business,Beijing,Angel Round,2131,no business model,601
2017,Local Business,Guangdong,No Funding,1856,product mistimed,602
2017,Local Business,Hubei,Angel Round,1917,no market need,603
2017,Local Business,Beijing,No Funding,1735,get outcompeted,604
2017,Local Business,Zhejiang,Angel Round,4072,get outcompeted,605
2017,Local Business,Beijing,Series C,3991,founder,606
2017,Local Business,Beijing,Series A,860,ran out of cash,607
2017,Local Business,Sichuan,No Funding,830,no business model,608
2017,Local Business,Guangdong,No Funding,891,no market need,609
2017,Local Business,Chongqing,Series A,799,no market need,610
2017,Local Business,Beijing,No Funding,946,no business model,611
2017,Local Business,Beijing,Series B,915,no market need,612
2017,Local Business,Zhejiang,Series A,795,burn out,613
2017,Local Business,Zhejiang,Angel Round,784,pivot gone bad,614
2017,Local Business,Beijing,No Funding,946,no business model,615
2017,Local Business,Beijing,Angel Round,883,burn out,616
2017,Local Business,Shanghai,Angel Round,740,no business model,617
2017,Local Business,Guangdong,Angel Round,1040,no investor interest,618
2017,Local Business,Overseas,Series B,1519,no business model,619
2017,Local Business,Beijing,Series A,768,product mistimed,620
2017,Local Business,Guangdong,Angel Round,700,get outcompeted,621
2017,Local Business,Beijing,No Funding,1588,no market need,622
2017,Local Business,Jiangsu,Pre-A Round,676,no business model,623
2017,Local Business,Guangdong,Pre-A Round,2192,pivot gone bad,624
2017,Local Business,Beijing,Angel Round,731,burn out,625
2016,Local Business,Shanghai,No Funding,2132,no business model,626
2016,Local Business,Shanghai,Angel Round,2040,no market need,627
2016,Local Business,Hubei,No Funding,1857,get outcompeted,628
2016,Local Business,Overseas,Series A,1918,no market need,629
2016,Local Business,Jiangsu,No Funding,2010,no business model,630
2016,Local Business,Beijing,Series A,2010,get outcompeted,631
2016,Local Business,Shanghai,Series A,720,burn out,632
2016,Local Business,Shanghai,Series A,1832,founder,633
2016,Local Business,Guangdong,No Funding,768,no market need,634
2016,Local Business,Shandong,No Funding,974,pivot gone bad,635
2016,Local Business,Shanghai,No Funding,1126,no business model,636
2016,Local Business,Fujian,Series A,1119,no business model,637
2016,Local Business,Beijing,Angel Round,780,no market need,638
2016,Local Business,Shanghai,Series A,1800,no business model,639
2016,Local Business,Shanghai,Series A,1100,get outcompeted,640
2016,Local Business,Zhejiang,Series B,673,no market need,641
2016,Local Business,Beijing,Series B,643,no investor interest,642
2016,Local Business,Beijing,Series A,704,burn out,643
2016,Local Business,Beijing,Angel Round,1101,no market need,644
2015,Local Business,Beijing,Angel Round,1978,poor marketing,645
2015,Local Business,Zhejiang,No Funding,1886,get outcompeted,646
2015,Local Business,Shanghai,Angel Round,1856,no market need,647
2015,Local Business,Shanghai,Angel Round,2496,get outcompeted,648
2015,Local Business,Guangdong,No Funding,1346,no business model,649
2015,Local Business,Guangdong,No Funding,944,no business model,650
2015,Local Business,Anhui,No Funding,1126,no business model,651
2015,Local Business,Guangdong,Angel Round,634,ran out of cash,652
2015,Local Business,Beijing,No Funding,848,no business model,653
2015,Local Business,Beijing,No Funding,2367,no business model,654
2015,Local Business,Beijing,No Funding,1150,no business model,655
2015,Local Business,Shanghai,No Funding,785,product mistimed,656
2015,Local Business,Henan,No Funding,724,pivot gone bad,657
2015,Local Business,Shanghai,Series D,3722,no business model,658
2015,Local Business,Beijing,Series C,944,no market need,659
2014,Local Business,Shanghai,Angel Round,947,failure to pivot,660
2013,Local Business,Shanghai,Series A,2525,no investor interest,661
2013,Local Business,Fujian,No Funding,969,no market need,662
2012,Local Business,Beijing,NEEQ,2466,pricing/cost issue,663
2019,Real Estate,Jiangsu,No Funding,1193,ran out of cash,664
2019,Real Estate,Hubei,Angel Round,1612,get outcompeted,665
2019,Real Estate,Guangdong,Series A,1553,supervision,666
2019,Real Estate,Shanghai,Series A,1461,burn out,667
2019,Real Estate,Guangdong,Series A,1461,product mistimed,668
2019,Real Estate,Shanghai,Series E,1705,burn out,669
2018,Real Estate,Beijing,Series A,1674,no business model,670
2018,Real Estate,Shanghai,Angel Round,1491,product mistimed,671
2018,Real Estate,Shanghai,Series B,1766,ran out of cash,672
2018,Real Estate,Shanghai,Angel Round,1943,burn out,673
2018,Real Estate,Zhejiang,Angel Round,902,supervision,674
2017,Real Estate,Shanghai,Angel Round,1917,no market need,675
2017,Real Estate,Beijing,No Funding,2100,no business model,676
2017,Real Estate,Sichuan,Angel Round,1825,get outcompeted,677
2017,Real Estate,Beijing,No Funding,2100,no business model,678
2017,Real Estate,Shanghai,No Funding,1552,no business model,679
2017,Real Estate,Beijing,Angel Round,1613,pricing/cost issue,680
2017,Real Estate,Guangdong,Pre-A Round,822,ran out of cash,681
2017,Real Estate,Guangdong,No Funding,829,get outcompeted,682
2017,Real Estate,Shanghai,Angel Round,996,product mistimed,683
2017,Real Estate,Shanghai,Series A,1132,poor product,684
2017,Real Estate,Beijing,Angel Round,1101,no business model,685
2017,Real Estate,Shanghai,Seed Round,736,product mistimed,686
2016,Real Estate,Beijing,Series A,1219,ran out of cash,687
2015,Real Estate,Beijing,Series A,2312,get outcompeted,688
2015,Real Estate,Guangdong,No Funding,647,no business model,689
2015,Real Estate,Guangdong,No Funding,943,get outcompeted,690
2015,Real Estate,Guangdong,No Funding,631,no business model,691
2015,Real Estate,Zhejiang,Angel Round,1470,pricing/cost issue,692
2014,Real Estate,Beijing,No Funding,1150,no business model,693
2011,Real Estate,Beijing,No Funding,1424,get outcompeted,694
2019,Marketing,Shanghai,No Funding,1888,pivot gone bad,695
2018,Marketing,Shaanxi,No Funding,1644,no investor interest,696
2018,Marketing,Beijing,Angel Round,1674,no investor interest,697
2018,Marketing,Jiangsu,Angel Round,1766,no business model,698
2017,Marketing,Beijing,Angel Round,1886,pivot gone bad,699
2017,Marketing,Shandong,Series C,2191,pivot gone bad,700
2017,Marketing,Beijing,No Funding,1735,no business model,701
2017,Marketing,Beijing,No Funding,4931,no business model,702
2017,Marketing,Shanghai,Angel Round,1644,no market need,703
2017,Marketing,Beijing,No Funding,2436,no business model,704
2017,Marketing,Guangdong,No Funding,1766,no business model,705
2017,Marketing,Liaoning,No Funding,1613,lose focus,706
2017,Marketing,Sichuan,Angel Round,1411,failure to pivot,707
2016,Marketing,Shanghai,No Funding,1887,no market need,708
2016,Marketing,Beijing,No Funding,2071,no business model,709
2016,Marketing,Shanghai,Angel Round,2101,no business model,710
2016,Marketing,Guangdong,Series B,1948,ignore customers,711
2016,Marketing,Beijing,No Funding,1092,get outcompeted,712
2015,Marketing,Zhejiang,No Funding,1856,failure to pivot,713
2015,Marketing,Zhejiang,No Funding,999,no business model,714
2015,Marketing,Sichuan,No Funding,722,no business model,715
2014,Marketing,Fujian,No Funding,1096,no business model,716
2014,Marketing,Shandong,No Funding,1156,pivot gone bad,717
2014,Marketing,Beijing,No Funding,1184,no business model,718
2014,Marketing,Jiangsu,Angel Round,1101,failure to pivot,719
2013,Marketing,Shanghai,No Funding,1303,no business model,720
2019,Entertainment,Shanghai,No Funding,3768,ran out of cash,721
2019,Entertainment,Zhejiang,Angel Round,1431,no business model,722
2019,Entertainment,Beijing,No Funding,2252,no business model,723
2019,Entertainment,Zhejiang,Angel Round,881,lose focus,724
2019,Entertainment,Beijing,Angel Round,1612,no market need,725
2019,Entertainment,Jiangsu,No Funding,1369,no business model,726
2019,Entertainment,Shanghai,Series B,1368,burn out,727
2019,Entertainment,Shanghai,Angel Round,1943,no business model,728
2018,Entertainment,Shanghai,Pre-A Round,1825,ran out of cash,729
2018,Entertainment,Guangdong,Series A+,1613,product mistimed,730
2018,Entertainment,Overseas,Seed Round,1613,poor product,731
2018,Entertainment,Beijing,Angel Round,1491,product mistimed,732
2018,Entertainment,Beijing,No Funding,1825,no business model,733
2018,Entertainment,Beijing,Series A,1674,no business model,734
2018,Entertainment,Beijing,No Funding,1582,no market need,735
2018,Entertainment,Zhejiang,Series B,2339,ran out of cash,736
2018,Entertainment,Shanghai,Series A,1121,burn out,737
2018,Entertainment,Beijing,Angel Round,579,failure to pivot,738
2017,Entertainment,Shanghai,No Funding,2252,no business model,739
2017,Entertainment,Guangdong,Angel Round,1886,no business model,740
2017,Entertainment,Guangdong,No Funding,2039,pivot gone bad,741
2017,Entertainment,Jiangsu,No Funding,1582,no business model,742
2017,Entertainment,Beijing,Series A,2009,lose focus,743
2017,Entertainment,Beijing,No Funding,1644,lose focus,744
2017,Entertainment,Beijing,Angel Round,1825,pivot gone bad,745
2017,Entertainment,Beijing,Angel Round,1886,no business model,746
2017,Entertainment,Beijing,Angel Round,1917,no market need,747
2017,Entertainment,Beijing,Angel Round,1825,product mistimed,748
2017,Entertainment,Beijing,Angel Round,1552,no market need,749
2017,Entertainment,Chongqing,Series A,1825,poor marketing,750
2017,Entertainment,Shanghai,Angel Round,1705,pivot gone bad,751
2017,Entertainment,Beijing,No Funding,1825,pivot gone bad,752
2017,Entertainment,Shanghai,Series A,1978,no market need,753
2017,Entertainment,Shanghai,Angel Round,1582,product mistimed,754
2017,Entertainment,Beijing,Angel Round,1552,pricing/cost issue,755
2017,Entertainment,Beijing,No Funding,4931,no business model,756
2017,Entertainment,Beijing,Angel Round,2039,poor product,757
2017,Entertainment,Liaoning,No Funding,1825,lose focus,758
2017,Entertainment,Beijing,Series A,1825,no market need,759
2017,Entertainment,Guangdong,No Funding,919,no business model,760
2017,Entertainment,Shanghai,No Funding,1007,no market need,761
2017,Entertainment,Beijing,Series A,740,failure to pivot,762
2017,Entertainment,Beijing,Series A,1009,product mistimed,763
2017,Entertainment,Guangdong,Angel Round,736,lose focus,764
2017,Entertainment,Zhejiang,No Funding,3097,lose focus,765
2017,Entertainment,Beijing,Pre-A Round,1101,product mistimed,766
2017,Entertainment,Shanghai,Series A,1466,no business model,767
2017,Entertainment,Shanghai,Series B,1831,no investor interest,768
2016,Entertainment,Beijing,Series A,1979,no business model,769
2016,Entertainment,Shaanxi,Angel Round,2010,failure to pivot,770
2016,Entertainment,Fujian,No Funding,2010,no market need,771
2016,Entertainment,Beijing,Series A,1857,get outcompeted,772
2016,Entertainment,Guangdong,No Funding,1887,product mistimed,773
2016,Entertainment,Beijing,Angel Round,2071,no market need,774
2016,Entertainment,Beijing,Angel Round,2160,poor marketing,775
2016,Entertainment,Jiangsu,No Funding,1105,no business model,776
2016,Entertainment,Beijing,No Funding,1741,no business model,777
2016,Entertainment,Beijing,No Funding,641,get outcompeted,778
2016,Entertainment,Shanghai,No Funding,943,pivot gone bad,779
2016,Entertainment,Beijing,No Funding,1126,no business model,780
2016,Entertainment,Beijing,No Funding,1269,lose focus,781
2016,Entertainment,Beijing,Series A,1100,no market need,782
2016,Entertainment,Beijing,Angel Round,339,product mistimed,783
2016,Entertainment,Beijing,Angel Round,1038,lose focus,784
2016,Entertainment,Zhejiang,Angel Round,763,product mistimed,785
2016,Entertainment,Guangdong,Angel Round,1159,pivot gone bad,786
2016,Entertainment,Beijing,No Funding,1735,no market need,787
2016,Entertainment,Beijing,Acquired,1466,pivot gone bad,788
2016,Entertainment,Beijing,Angel Round,1102,no business model,789
2016,Entertainment,Beijing,Angel Round,288,get outcompeted,790
2016,Entertainment,Zhejiang,Angel Round,1401,no market need,791
2015,Entertainment,Shanghai,Series A,1886,no investor interest,792
2015,Entertainment,Guangdong,No Funding,2343,no market need,793
2015,Entertainment,Fujian,No Funding,1979,no business model,794
2015,Entertainment,Guangdong,Angel Round,694,poor marketing,795
2015,Entertainment,Guangdong,No Funding,1392,pivot gone bad,796
2014,Entertainment,Beijing,No Funding,2465,pivot gone bad,797
2014,Entertainment,Guangdong,No Funding,998,get outcompeted,798
2014,Entertainment,Fujian,No Funding,1911,no business model,799
2014,Entertainment,Beijing,No Funding,844,no business model,800
2014,Entertainment,Guangdong,Series A,2784,legal challenges,801
2014,Entertainment,Guangdong,No Funding,380,legal challenges,802
2012,Entertainment,Beijing,Series A,2556,no business model,803
2012,Entertainment,Beijing,Angel Round,2222,product mistimed,804
2012,Entertainment,Zhejiang,No Funding,1152,pivot gone bad,805
2011,Entertainment,Beijing,Acquired,2312,get outcompeted,806
2011,Entertainment,Fujian,No Funding,692,no business model,807
2010,Entertainment,Beijing,Series B,2251,not the right team,808
2010,Entertainment,Beijing,No Funding,1302,no business model,809
2019,Game,Shanghai,No Funding,589,no business model,810
2019,Game,Shanghai,Angel Round,608,no business model,811
2019,Game,Sichuan,No Funding,396,ran out of cash,812
2018,Game,Beijing,Angel Round,1825,get outcompeted,813
2018,Game,Shanghai,Angel Round,1674,ran out of cash,814
2018,Game,Overseas,Series A,1825,not the right team,815
2018,Game,Shanghai,Angel Round,1491,ran out of cash,816
2018,Game,Sichuan,No Funding,1885,not the right team,817
2018,Game,Guangdong,Series B,1280,founder,818
2017,Game,Hubei,No Funding,2009,get outcompeted,819
2017,Game,Beijing,Series A,1766,poor marketing,820
2017,Game,Fujian,No Funding,1978,pivot gone bad,821
2017,Game,Shanghai,Angel Round,1947,burn out,822
2017,Game,Beijing,No Funding,2131,pivot gone bad,823
2017,Game,Guangdong,Series A,1917,legal challenges,824
2017,Game,Beijing,Angel Round,1491,product mistimed,825
2017,Game,Beijing,No Funding,1674,no business model,826
2017,Game,Beijing,Angel Round,2131,pricing/cost issue,827
2017,Game,Shanghai,Series A,2678,no market need,828
2017,Game,Sichuan,No Funding,1674,product mistimed,829
2017,Game,Shanghai,Angel Round,906,no business model,830
2017,Game,Beijing,Series A,1101,ran out of cash,831
2017,Game,Shanghai,Angel Round,1134,burn out,832
2016,Game,Shandong,No Funding,1857,get outcompeted,833
2016,Game,Jiangsu,Angel Round,1979,burn out,834
2016,Game,Beijing,Series B,1857,burn out,835
2016,Game,Beijing,No Funding,2191,pivot gone bad,836
2016,Game,Shanghai,Angel Round,2132,no investor interest,837
2016,Game,Fujian,No Funding,2132,no investor interest,838
2016,Game,Fujian,No Funding,2132,no investor interest,839
2016,Game,Shanghai,No Funding,2010,lose focus,840
2016,Game,Beijing,Series A,2191,get outcompeted,841
2016,Game,Sichuan,Angel Round,1888,no business model,842
2016,Game,Beijing,No Funding,3496,no business model,843
2016,Game,Sichuan,No Funding,1636,no business model,844
2016,Game,Beijing,Acquired,1206,no business model,845
2016,Game,Shanghai,No Funding,1130,get outcompeted,846
2015,Game,Shanghai,Series A,2100,get outcompeted,847
2015,Game,Beijing,Series A,2131,get outcompeted,848
2015,Game,Guangdong,No Funding,2496,get outcompeted,849
2015,Game,Guangdong,Series A,2282,get outcompeted,850
2015,Game,Beijing,No Funding,695,no business model,851
2015,Game,Beijing,No Funding,937,no business model,852
2015,Game,Hunan,No Funding,1303,pivot gone bad,853
2015,Game,Shanghai,No Funding,694,no business model,854
2015,Game,Shanghai,No Funding,694,no business model,855
2015,Game,Shandong,Angel Round,1150,no business model,856
2014,Game,Sichuan,Series A,2435,ran out of cash,857
2014,Game,Guangdong,No Funding,2404,get outcompeted,858
2014,Game,Shanghai,No Funding,1249,no business model,859
2014,Game,Beijing,Angel Round,1008,burn out,860
2013,Game,Jiangsu,No Funding,2400,poor marketing,861
2013,Game,Beijing,No Funding,1090,no business model,862
2013,Game,Beijing,No Funding,816,pivot gone bad,863
2012,Game,Beijing,No Funding,2405,no business model,864
2010,Game,Overseas,Strategic,2343,no market need,865
2010,Game,Shanghai,Series B,907,no market need,866
2019,Social Media,Beijing,Angel Round,1522,ran out of cash,867
2019,Social Media,Jiangsu,Angel Round,1431,no market need,868
2019,Social Media,Beijing,No Funding,1461,no market need,869
2019,Social Media,Beijing,Angel Round,1522,no market need,870
2019,Social Media,Zhejiang,Angel Round,1431,no business model,871
2019,Social Media,Beijing,Angel Round,1369,no business model,872
2019,Social Media,Shanghai,No Funding,1247,no market need,873
2019,Social Media,Beijing,Angel Round,1581,no market need,874
2019,Social Media,Guangdong,Angel Round,1612,no market need,875
2019,Social Media,Beijing,Strategic,547,founder,876
2019,Social Media,Zhejiang,Angel Round,1553,no business model,877
2019,Social Media,Beijing,Angel Round,1308,poor product,878
2019,Social Media,Beijing,Pre-A Round,1522,no market need,879
2018,Social Media,Beijing,Series A,1582,no business model,880
2018,Social Media,Beijing,Angel Round,1613,no business model,881
2018,Social Media,Shanghai,No Funding,1491,no market need,882
2018,Social Media,Beijing,Angel Round,1825,no market need,883
2018,Social Media,Guangdong,Series A,1644,product mistimed,884
2018,Social Media,Guangdong,Angel Round,1491,no market need,885
2018,Social Media,Liaoning,Angel Round,1521,no business model,886
2018,Social Media,Shanghai,Angel Round,1794,no business model,887
2018,Social Media,Fujian,Angel Round,1644,no market need,888
2018,Social Media,Hubei,No Funding,1735,no market need,889
2018,Social Media,Guangdong,Angel Round,1644,no market need,890
2018,Social Media,Shanghai,Series B,1644,no market need,891
2018,Social Media,Beijing,No Funding,2496,no business model,892
2018,Social Media,Beijing,Angel Round,1825,no business model,893
2018,Social Media,Guangdong,Angel Round,1582,no investor interest,894
2018,Social Media,Beijing,Angel Round,1461,no business model,895
2018,Social Media,Hebei,Angel Round,1424,no business model,896
2018,Social Media,Beijing,No Funding,1424,no business model,897
2018,Social Media,Shanghai,No Funding,5362,lose focus,898
2018,Social Media,Beijing,No Funding,1157,no business model,899
2017,Social Media,Beijing,No Funding,3592,no business model,900
2017,Social Media,Beijing,Angel Round,1613,pivot gone bad,901
2017,Social Media,Guangdong,Angel Round,2039,pivot gone bad,902
2017,Social Media,Shanghai,No Funding,1917,no market need,903
2017,Social Media,Guangdong,No Funding,1766,pivot gone bad,904
2017,Social Media,Hunan,Angel Round,1735,ran out of cash,905
2017,Social Media,Guangdong,No Funding,1825,product mistimed,906
2017,Social Media,Shanghai,No Funding,2770,no business model,907
2017,Social Media,Shandong,Pre-A Round,1552,no market need,908
2017,Social Media,Beijing,Acquired,2070,no market need,909
2017,Social Media,Beijing,Acquired,2070,no business model,910
2017,Social Media,Beijing,Angel Round,2100,no market need,911
2017,Social Media,Beijing,Acquired,3621,no business model,912
2017,Social Media,Beijing,No Funding,1582,no business model,913
2017,Social Media,Zhejiang,Angel Round,2009,lose focus,914
2017,Social Media,Hubei,Series A,2160,no business model,915
2017,Social Media,Beijing,No Funding,2039,no business model,916
2017,Social Media,Beijing,No Funding,2039,no business model,917
2017,Social Media,Shanghai,No Funding,2039,no market need,918
2017,Social Media,Sichuan,No Funding,2160,no business model,919
2017,Social Media,Overseas,Series A,1552,poor product,920
2017,Social Media,Beijing,No Funding,1735,pivot gone bad,921
2017,Social Media,Shanghai,Angel Round,1825,no market need,922
2017,Social Media,Shandong,No Funding,2009,no business model,923
2017,Social Media,Shanghai,No Funding,1947,no business model,924
2017,Social Media,Beijing,No Funding,1794,no business model,925
2017,Social Media,Beijing,Angel Round,1339,no business model,926
2017,Social Media,Guangdong,Series B,2954,poor product,927
2017,Social Media,Beijing,No Funding,1461,no business model,928
2017,Social Media,Fujian,No Funding,2710,no business model,929
2017,Social Media,Guangdong,Series A,1105,no market need,930
2017,Social Media,Beijing,Angel Round,740,no market need,931
2017,Social Media,Beijing,No Funding,549,pivot gone bad,932
2017,Social Media,Beijing,Series A,1128,no market need,933
2017,Social Media,Beijing,Angel Round,1461,no business model,934
2017,Social Media,Guangdong,Angel Round,740,no market need,935
2017,Social Media,Shanghai,Angel Round,1105,no market need,936
2017,Social Media,Beijing,Seed Round,370,no market need,937
2017,Social Media,Guangdong,Angel Round,976,get outcompeted,938
2016,Social Media,Henan,No Funding,1887,no business model,939
2016,Social Media,Guangdong,Angel Round,1979,no business model,940
2016,Social Media,Beijing,No Funding,1887,no business model,941
2016,Social Media,Sichuan,Series A,1918,no market need,942
2016,Social Media,Shanghai,Series A,2040,no market need,943
2016,Social Media,Beijing,No Funding,2132,pivot gone bad,944
2016,Social Media,Zhejiang,Angel Round,1979,get outcompeted,945
2016,Social Media,Sichuan,No Funding,1918,no business model,946
2016,Social Media,Beijing,Angel Round,1101,no market need,947
2016,Social Media,Shanghai,Series A,1832,no market need,948
2016,Social Media,Beijing,No Funding,854,product mistimed,949
2016,Social Media,Guangdong,No Funding,3036,no business model,950
2016,Social Media,Beijing,No Funding,2337,lose focus,951
2016,Social Media,Shanghai,Angel Round,1180,no business model,952
2016,Social Media,Beijing,Angel Round,643,no market need,953
2016,Social Media,Beijing,Angel Round,643,no market need,954
2016,Social Media,Beijing,Angel Round,673,no market need,955
2016,Social Media,Beijing,Angel Round,1130,no market need,956
2016,Social Media,Beijing,Angel Round,671,no business model,957
2016,Social Media,Beijing,Series A,1102,legal challenges,958
2016,Social Media,Shanghai,Series A,1466,no market need,959
2016,Social Media,Beijing,Angel Round,761,no market need,960
2015,Social Media,Shanghai,Series B,2039,no market need,961
2015,Social Media,Overseas,Acquired,1886,no market need,962
2015,Social Media,Beijing,Angel Round,2070,no market need,963
2015,Social Media,Guangdong,Series A,2131,pivot gone bad,964
2015,Social Media,Shanghai,Series A,2039,pivot gone bad,965
2015,Social Media,Beijing,No Funding,2435,no business model,966
2015,Social Media,Beijing,Angel Round,1917,no market need,967
2015,Social Media,Beijing,No Funding,1283,no business model,968
2015,Social Media,Beijing,No Funding,1375,no business model,969
2015,Social Media,Beijing,No Funding,852,product mistimed,970
2015,Social Media,Beijing,No Funding,821,no business model,971
2015,Social Media,Shanghai,No Funding,634,no market need,972
2015,Social Media,Sichuan,Angel Round,1304,no market need,973
2015,Social Media,Beijing,No Funding,1091,no business model,974
2015,Social Media,Shanghai,No Funding,2124,no business model,975
