userId,movieId,tagName,timestampTag
599,296,Quentin Tarantino,2017-06-26 05:52:18
599,296,quirky,2017-06-26 05:52:44
599,296,Quotable,2017-06-26 05:54:06
599,296,r:disturbing violent content including rape,2017-06-26 05:55:02
599,296,r:disturbing violent images,2017-06-26 05:56:35
599,296,r:graphic sexuality,2017-06-26 05:56:37
599,296,r:some violence,2017-06-26 05:56:39
599,296,r:strong bloody violence,2017-06-26 05:56:41
599,296,r:strong language,2017-06-26 05:54:12
599,296,r:sustained strong stylized violence,2017-06-26 05:56:43
599,296,r:violence,2017-06-26 05:53:44
599,296,random,2017-06-26 05:55:03
599,296,rape,2017-06-26 05:53:37
599,296,retro,2017-06-26 05:54:02
599,296,Roger Avary,2017-06-26 05:58:02
599,296,royal with cheese,2017-06-26 05:56:50
599,296,Samuel L. Jackson,2017-06-26 05:52:22
599,296,sarcasm,2017-06-26 05:56:52
599,296,satire,2017-06-26 05:56:54
599,296,sexy,2017-06-26 05:56:55
599,296,smart writing,2017-06-26 05:56:57
599,296,sophisticated,2017-06-26 05:56:58
599,296,soundtrack,2017-06-26 05:53:59
599,296,splatter,2017-06-26 05:57:00
599,296,Steve Buscemi,2017-06-26 05:58:14
599,296,storytelling,2017-06-26 05:52:55
599,296,stylish,2017-06-26 05:53:18
599,296,stylized,2017-06-26 05:52:34
599,296,suspense,2017-06-26 05:58:00
599,296,Tarantino,2017-06-26 05:52:38
599,296,thought-provoking,2017-06-26 05:57:18
599,296,thriller,2017-06-26 05:53:35
599,296,travolta,2017-06-26 05:55:39
599,296,twist ending,2017-06-26 05:57:19
599,296,Uma Thurman,2017-06-26 05:52:50
599,296,unique,2017-06-26 05:57:21
599,296,unpredictable,2017-06-26 05:54:36
599,296,unusual,2017-06-26 05:57:22
599,296,very funny,2017-06-26 05:53:54
599,296,violence,2017-06-26 05:52:27
599,296,violent,2017-06-26 05:52:46
599,296,witty,2017-06-26 05:53:57
599,924,aliens,2017-06-26 05:59:43
599,924,apes,2017-06-26 06:00:22
599,924,Arthur C. Clarke,2017-06-26 05:59:46
599,924,artificial intelligence,2017-06-26 05:59:12
599,924,atmospheric,2017-06-26 05:59:17
599,924,cinematography,2017-06-26 05:59:26
599,924,classic,2017-06-26 05:59:34
599,924,computer,2017-06-26 05:59:53
599,924,confusing ending,2017-06-26 05:59:39
599,924,cult film,2017-06-26 05:59:31
599,924,Dull,2017-06-26 06:00:11
599,924,future,2017-06-26 05:59:30
599,924,futuristic,2017-06-26 05:59:36
599,924,imdb top 250,2017-06-26 06:00:04
599,924,masterpiece,2017-06-26 05:59:22
599,924,meditative,2017-06-26 05:59:28
599,924,music,2017-06-26 05:59:33
599,924,mystery,2017-06-26 06:00:02
599,924,Oscar (Best Effects - Visual Effects),2017-06-26 05:59:51
599,924,overrated,2017-06-26 06:00:13
599,924,philosophical,2017-06-26 05:59:19
599,924,relaxing,2017-06-26 05:59:58
599,924,revolutionary,2017-06-26 05:59:54
599,924,robots,2017-06-26 05:59:41
599,924,sci-fi,2017-06-26 05:59:11
599,924,setting:space/space ship,2017-06-26 05:59:56
599,924,slow,2017-06-26 05:59:25
599,924,slow paced,2017-06-26 06:00:06
599,924,soundtrack,2017-06-26 05:59:45
599,924,space,2017-06-26 05:59:16
599,924,space travel,2017-06-26 05:59:50
599,924,spacecraft,2017-06-26 05:59:48
599,924,Stanley Kubrick,2017-06-26 05:59:14
599,924,superb soundtrack,2017-06-26 06:00:25
599,924,surreal,2017-06-26 05:59:23
599,924,technology,2017-06-26 06:00:27
599,924,tedious,2017-06-26 06:00:14
599,924,visual,2017-06-26 05:59:59
599,924,visually appealing,2017-06-26 05:59:20
600,273,gothic,2009-03-22 16:24:24
